33.723,-5.5841,-25.674,3
40.737,-5.7151,-25.396,3
-47.141,0.15888,-28.27,3
-33.113,-0.10434,-27.713,3
-29.606,-0.17111,-27.573,3
-26.099,-0.23659,-27.434,3
-22.591,-0.30207,-27.296,3
-19.084,-0.3685,-27.157,3
19.493,-1.0927,-25.626,3
30.015,-1.2901,-25.21,3
33.522,-1.3559,-25.07,3
44.043,-1.5533,-24.653,3
-47.342,4.3861,-27.665,3
-43.835,4.3207,-27.526,3
-40.328,4.2548,-27.386,3
-36.821,4.1884,-27.248,3
-22.793,3.9252,-26.691,3
-19.286,3.8597,-26.552,3
26.306,3.0036,-24.744,3
29.813,2.9381,-24.605,3
33.32,2.8727,-24.466,3
43.841,2.6749,-24.049,3
47.348,2.6094,-23.91,3
50.855,2.543,-23.771,3
-40.53,8.4828,-26.783,3
-33.516,8.3509,-26.504,3
-26.502,8.2194,-26.227,3
-22.995,8.1537,-26.088,3
-19.487,8.0876,-25.948,3
19.09,7.3636,-24.418,3
22.597,7.2979,-24.279,3
33.119,7.1003,-23.862,3
36.626,7.0345,-23.723,3
47.147,6.837,-23.305,3
-44.238,12.776,-26.317,3
-37.224,12.645,-26.04,3
-33.717,12.579,-25.901,3
25.903,11.46,-23.536,3
46.945,11.065,-22.701,3
-51.454,17.136,-25.992,3
-33.919,16.807,-25.296,3
-30.412,16.741,-25.157,3
-26.905,16.675,-25.018,3
25.701,15.688,-22.931,3
-44.641,21.233,-25.109,3
29.007,19.85,-22.188,3
32.514,19.784,-22.049,3
39.528,19.652,-21.77,3
-48.35,25.526,-24.644,3
-37.829,25.329,-24.227,3
-34.322,25.263,-24.087,3
32.313,24.012,-21.445,3
-38.03,29.556,-23.623,3
-32.358,-17.883,-26.446,3
-28.851,-17.948,-26.307,3
-25.344,-18.014,-26.168,3
-39.574,-13.523,-26.121,3
-32.56,-13.654,-25.843,3
-25.546,-13.787,-25.564,3
-22.039,-13.852,-25.425,3
34.074,-14.906,-23.199,3
37.582,-14.971,-23.06,3
41.089,-15.037,-22.921,3
-43.283,-9.2292,-25.656,3
-39.775,-9.2951,-25.516,3
-36.268,-9.3605,-25.377,3
-25.747,-9.5583,-24.959,3
-22.24,-9.6238,-24.82,3
-18.733,-9.6902,-24.682,3
23.352,-10.48,-23.012,3
33.873,-10.677,-22.596,3
37.38,-10.743,-22.457,3
-22.442,-5.3961,-24.217,3
-18.935,-5.462,-24.077,3
26.657,-6.3181,-22.269,3
47.7,-6.7123,-21.434,3
-50.7,-0.6415,-24.726,3
-47.193,-0.70733,-24.586,3
-19.136,-1.2334,-23.474,3
19.442,-1.9576,-21.943,3
33.47,-2.2218,-21.387,3
40.484,-2.3527,-21.109,3
43.991,-2.4182,-20.97,3
51.005,-2.5505,-20.691,3
-54.408,3.6522,-24.26,3
19.24,2.2697,-21.339,3
29.761,2.0723,-20.922,3
47.297,1.7436,-20.227,3
-51.103,7.8144,-23.517,3
-44.089,7.6829,-23.239,3
-40.582,7.6168,-23.099,3
-26.553,7.3538,-22.544,3
-23.046,7.2877,-22.404,3
-16.032,7.1562,-22.126,3
15.532,6.5638,-20.874,3
19.039,6.498,-20.735,3
26.053,6.3662,-20.456,3
29.56,6.3004,-20.317,3
40.081,6.1028,-19.9,3
-47.797,11.976,-22.773,3
15.33,10.792,-20.27,3
18.837,10.726,-20.131,3
25.851,10.594,-19.853,3
29.358,10.528,-19.713,3
50.401,10.133,-18.879,3
-51.506,16.27,-22.309,3
-47.999,16.204,-22.169,3
-37.478,16.007,-21.752,3
-16.435,15.612,-20.917,3
18.636,14.954,-19.526,3
22.143,14.888,-19.387,3
25.65,14.822,-19.248,3
29.157,14.757,-19.11,3
36.171,14.625,-18.831,3
43.185,14.493,-18.553,3
50.199,14.361,-18.274,3
53.706,14.296,-18.135,3
-55.214,20.564,-21.843,3
-41.186,20.301,-21.287,3
-16.637,19.84,-20.313,3
25.448,19.05,-18.644,3
28.955,18.984,-18.505,3
35.969,18.852,-18.226,3
42.984,18.721,-17.949,3
-58.923,24.858,-21.378,3
-55.416,24.792,-21.239,3
-51.909,24.726,-21.1,3
-41.388,24.529,-20.683,3
-20.345,24.134,-19.848,3
21.74,23.344,-18.179,3
35.768,23.081,-17.623,3
-52.11,28.955,-20.496,3
-48.603,28.888,-20.357,3
-45.096,28.823,-20.218,3
-34.575,28.625,-19.8,3
-27.561,28.494,-19.522,3
32.059,27.375,-17.157,3
-48.805,33.117,-19.753,3
-45.298,33.051,-19.613,3
-41.791,32.984,-19.474,3
-38.284,32.919,-19.335,3
-34.777,32.853,-19.196,3
-20.95,36.817,-18.035,3
-28.367,45.405,-17.105,3
24.239,44.418,-15.019,3
-32.076,49.699,-16.64,3
20.53,48.712,-14.553,3
24.038,48.646,-14.414,3
-32.277,53.927,-16.036,3
-28.77,53.862,-15.897,3
-25.263,53.795,-15.757,3
23.836,52.873,-13.81,3
-32.479,58.156,-15.431,3
-28.971,58.089,-15.293,3
-21.957,57.958,-15.014,3
20.127,57.168,-13.345,3
23.635,57.102,-13.207,3
27.142,57.036,-13.066,3
-29.173,62.317,-14.688,3
-25.666,62.252,-14.549,3
23.433,61.33,-12.602,3
26.94,61.264,-12.463,3
-32.882,66.611,-14.223,3
-29.375,66.546,-14.084,3
-25.867,66.479,-13.945,3
-22.36,66.414,-13.806,3
-15.346,66.282,-13.528,3
16.217,65.69,-12.276,3
19.724,65.624,-12.136,3
23.231,65.558,-11.998,3
-26.069,70.708,-13.341,3
-22.562,70.642,-13.201,3
-19.055,70.575,-13.063,3
-15.548,70.51,-12.924,3
-12.041,70.445,-12.785,3
-8.5336,70.378,-12.645,3
-5.0266,70.312,-12.506,3
1.9876,70.181,-12.228,3
5.4946,70.115,-12.089,3
9.0017,70.049,-11.95,3
12.509,69.984,-11.811,3
16.016,69.917,-11.672,3
19.523,69.852,-11.533,3
-19.256,74.804,-12.458,3
-12.242,74.672,-12.18,3
-5.2281,74.54,-11.902,3
1.786,74.409,-11.624,3
5.2931,74.343,-11.485,3
8.8002,74.278,-11.346,3
12.307,74.211,-11.206,3
15.814,74.145,-11.067,3
19.321,74.08,-10.928,3
-5.4296,78.768,-11.298,3
1.5845,78.637,-11.019,3
8.5987,78.505,-10.742,3
-32.41,-18.749,-22.763,3
-28.903,-18.814,-22.624,3
-25.396,-18.88,-22.485,3
30.717,-19.933,-20.259,3
-43.133,-14.323,-22.576,3
-39.626,-14.388,-22.437,3
-36.119,-14.455,-22.299,3
-25.597,-14.651,-21.881,3
34.023,-15.771,-19.516,3
41.037,-15.903,-19.238,3
44.544,-15.968,-19.099,3
-43.334,-10.095,-21.972,3
-36.32,-10.226,-21.694,3
-29.306,-10.358,-21.416,3
-22.292,-10.49,-21.137,3
33.821,-11.543,-18.913,3
40.835,-11.674,-18.634,3
44.342,-11.741,-18.495,3
47.849,-11.806,-18.356,3
-50.55,-5.735,-21.646,3
-43.536,-5.8669,-21.368,3
-36.522,-5.9982,-21.089,3
-29.508,-6.1301,-20.812,3
-22.493,-6.2614,-20.533,3
19.591,-7.0517,-18.865,3
40.634,-7.4471,-18.029,3
47.648,-7.5781,-17.752,3
-50.751,-1.5077,-21.042,3
-47.244,-1.5732,-20.903,3
-15.681,-2.1651,-19.651,3
19.39,-2.8235,-18.26,3
29.911,-3.0212,-17.842,3
-50.953,2.7208,-20.438,3
-47.446,2.655,-20.298,3
-43.939,2.5895,-20.159,3
-40.432,2.5231,-20.02,3
19.188,1.4038,-17.656,3
43.738,0.94318,-16.683,3
-47.647,6.883,-19.695,3
-44.14,6.817,-19.555,3
-40.633,6.7512,-19.416,3
-23.098,6.4221,-18.721,3
-51.356,11.177,-19.229,3
-44.342,11.045,-18.951,3
15.278,9.926,-16.587,3
46.842,9.3336,-15.335,3
50.349,9.2678,-15.196,3
-51.557,15.405,-18.625,3
-48.05,15.339,-18.486,3
-12.98,14.681,-17.095,3
36.119,13.759,-15.148,3
46.64,13.562,-14.73,3
-55.266,19.698,-18.16,3
-51.759,19.633,-18.021,3
-48.252,19.567,-17.882,3
-44.745,19.501,-17.742,3
-37.731,19.369,-17.465,3
39.425,17.921,-14.404,3
42.932,17.855,-14.265,3
46.439,17.79,-14.127,3
49.946,17.724,-13.987,3
-51.961,23.861,-17.417,3
-48.453,23.795,-17.278,3
-41.439,23.663,-16.999,3
-37.932,23.597,-16.86,3
14.674,22.61,-14.774,3
35.716,22.215,-13.94,3
39.223,22.149,-13.8,3
46.237,22.018,-13.522,3
-62.683,28.286,-17.23,3
-59.176,28.221,-17.091,3
-41.641,27.891,-16.395,3
-38.134,27.825,-16.256,3
14.472,26.838,-14.169,3
35.515,26.443,-13.335,3
39.022,26.378,-13.196,3
49.543,26.18,-12.779,3
-62.885,32.514,-16.625,3
-59.378,32.448,-16.486,3
-55.871,32.383,-16.348,3
-52.364,32.317,-16.209,3
-45.349,32.185,-15.93,3
-41.842,32.119,-15.791,3
-38.335,32.053,-15.652,3
-20.8,31.724,-14.957,3
14.271,31.066,-13.565,3
17.778,31,-13.426,3
24.792,30.868,-13.149,3
28.299,30.803,-13.009,3
31.806,30.737,-12.87,3
35.313,30.671,-12.731,3
42.327,30.54,-12.453,3
-52.565,36.544,-15.604,3
-45.551,36.413,-15.325,3
-38.537,36.281,-15.048,3
14.069,35.294,-12.961,3
31.605,34.965,-12.266,3
35.112,34.899,-12.126,3
38.619,34.833,-11.987,3
-49.26,40.707,-14.861,3
-45.752,40.641,-14.722,3
-42.245,40.575,-14.582,3
-38.738,40.509,-14.443,3
-24.71,40.246,-13.887,3
24.389,39.325,-11.939,3
31.403,39.193,-11.662,3
-56.475,45.067,-14.535,3
-38.94,44.737,-13.84,3
-21.405,44.408,-13.143,3
20.68,43.619,-11.475,3
24.187,43.552,-11.336,3
27.694,43.486,-11.196,3
34.709,43.354,-10.918,3
38.216,43.289,-10.78,3
-53.17,49.228,-13.792,3
-49.663,49.163,-13.652,3
-46.156,49.097,-13.513,3
-42.648,49.031,-13.374,3
-39.141,48.965,-13.235,3
-28.62,48.767,-12.818,3
-25.113,48.702,-12.679,3
20.479,47.846,-10.87,3
27.493,47.715,-10.592,3
31,47.648,-10.453,3
34.507,47.583,-10.314,3
-53.371,53.457,-13.187,3
-49.864,53.391,-13.048,3
-46.357,53.325,-12.909,3
-39.343,53.193,-12.631,3
-35.836,53.127,-12.492,3
-28.822,52.996,-12.213,3
-25.315,52.93,-12.074,3
20.277,52.074,-10.266,3
23.784,52.009,-10.127,3
27.291,51.942,-9.9882,3
30.798,51.877,-9.8492,3
37.813,51.744,-9.5706,3
41.32,51.679,-9.4316,3
44.827,51.614,-9.2927,3
-53.573,57.684,-12.583,3
-46.559,57.553,-12.305,3
-43.051,57.487,-12.166,3
-39.544,57.421,-12.026,3
-36.037,57.355,-11.887,3
-32.53,57.29,-11.748,3
-29.023,57.223,-11.61,3
-25.516,57.157,-11.47,3
20.076,56.303,-9.6622,3
23.583,56.236,-9.5226,3
27.09,56.17,-9.3836,3
30.597,56.105,-9.2446,3
34.104,56.038,-9.1059,3
37.611,55.973,-8.967,3
-46.76,61.781,-11.7,3
-36.239,61.583,-11.283,3
-29.225,61.452,-11.005,3
-25.718,61.386,-10.866,3
16.367,60.595,-9.1969,3
23.381,60.464,-8.9189,3
26.888,60.399,-8.779,3
30.395,60.332,-8.6403,3
33.902,60.267,-8.5014,3
37.41,60.201,-8.3624,3
-46.962,66.008,-11.096,3
-43.455,65.943,-10.957,3
-39.947,65.877,-10.818,3
-32.933,65.745,-10.54,3
-29.426,65.68,-10.4,3
-25.919,65.613,-10.262,3
-22.412,65.548,-10.123,3
-18.905,65.482,-9.9839,3
-8.3838,65.285,-9.5664,3
9.1515,64.956,-8.8709,3
16.166,64.824,-8.5923,3
19.673,64.758,-8.4533,3
26.687,64.626,-8.1757,3
30.194,64.56,-8.0358,3
37.208,64.428,-7.7581,3
-47.163,70.237,-10.492,3
-43.656,70.171,-10.352,3
-40.149,70.105,-10.214,3
-36.642,70.039,-10.075,3
-33.135,69.974,-9.9359,3
-29.628,69.907,-9.7972,3
-26.121,69.841,-9.6573,3
-22.614,69.776,-9.5183,3
-19.107,69.71,-9.3793,3
-12.092,69.578,-9.1008,3
-8.5853,69.513,-8.9618,3
5.4429,69.249,-8.4052,3
8.95,69.183,-8.2666,3
12.457,69.118,-8.1276,3
19.471,68.985,-7.8491,3
22.978,68.92,-7.7101,3
37.007,68.657,-7.1535,3
-40.35,74.333,-9.6092,3
-36.843,74.267,-9.4703,3
-33.336,74.201,-9.3316,3
-29.829,74.135,-9.1926,3
-26.322,74.07,-9.0536,3
-22.815,74.003,-8.9141,3
-19.308,73.938,-8.7751,3
-8.7869,73.74,-8.3575,3
5.2414,73.477,-7.8019,3
19.27,73.214,-7.2454,3
29.791,73.016,-6.8278,3
33.298,72.951,-6.6889,3
36.805,72.885,-6.5499,3
-33.538,78.429,-8.727,3
-30.031,78.364,-8.588,3
-26.524,78.297,-8.4494,3
-19.51,78.166,-8.1705,3
-16.003,78.1,-8.0315,3
1.5328,77.771,-7.3363,3
8.547,77.64,-7.0583,3
15.561,77.508,-6.7798,3
29.589,77.244,-6.2233,3
-37.246,82.723,-8.2623,3
-30.232,82.591,-7.9838,3
-26.725,82.525,-7.8448,3
-16.204,82.328,-7.4272,3
4.8384,81.934,-6.5927,3
11.853,81.802,-6.3151,3
15.36,81.736,-6.1752,3
25.881,81.538,-5.7586,3
-33.941,86.885,-7.5191,3
-30.434,86.82,-7.3801,3
-26.927,86.754,-7.2402,3
-19.913,86.622,-6.9626,3
-27.128,90.981,-6.6369,3
-16.607,90.784,-6.219,3
-13.1,90.718,-6.0804,3
14.957,90.192,-4.9673,3
-42.983,-19.416,-19.497,3
30.665,-20.798,-16.576,3
-43.184,-15.189,-18.893,3
-25.649,-15.517,-18.198,3
37.478,-16.702,-15.694,3
40.985,-16.768,-15.555,3
44.492,-16.834,-15.415,3
47.999,-16.9,-15.276,3
-46.893,-10.895,-18.428,3
-36.372,-11.092,-18.011,3
-32.865,-11.158,-17.872,3
-22.344,-11.355,-17.454,3
47.798,-12.672,-14.672,3
-50.602,-6.6008,-17.963,3
-43.587,-6.7331,-17.684,3
-36.573,-6.8641,-17.407,3
-33.066,-6.9295,-17.267,3
-26.052,-7.0618,-16.989,3
47.596,-8.444,-14.069,3
51.103,-8.5098,-13.929,3
-50.803,-2.3726,-17.358,3
-47.296,-2.4391,-17.22,3
22.845,-3.7548,-14.438,3
26.352,-3.8216,-14.298,3
40.381,-4.0848,-13.742,3
-54.512,1.9214,-16.894,3
-43.991,1.7237,-16.476,3
22.644,0.47245,-13.834,3
47.193,0.01149,-12.86,3
50.7,-0.053995,-12.721,3
54.207,-0.11948,-12.582,3
-54.713,6.149,-16.289,3
-51.206,6.0832,-16.151,3
-47.699,6.0174,-16.012,3
4.9069,5.0297,-13.925,3
46.992,4.24,-12.256,3
50.499,4.174,-12.116,3
-51.408,10.311,-15.546,3
-44.394,10.18,-15.268,3
4.7054,9.2577,-13.32,3
46.79,8.468,-11.652,3
50.297,8.4022,-11.513,3
53.804,8.3361,-11.373,3
-58.623,14.671,-15.22,3
-55.116,14.605,-15.081,3
-30.567,14.144,-14.107,3
-13.031,13.815,-13.412,3
11.518,13.354,-12.438,3
50.096,12.63,-10.908,3
-55.318,18.833,-14.477,3
-51.811,18.767,-14.338,3
11.316,17.582,-11.834,3
35.866,17.121,-10.86,3
49.894,16.858,-10.304,3
-55.519,23.061,-13.872,3
-52.012,22.995,-13.733,3
35.664,21.349,-10.256,3
49.693,21.086,-9.6992,3
-59.228,27.355,-13.408,3
-55.721,27.288,-13.268,3
-17.143,26.564,-11.739,3
35.463,25.577,-9.6522,3
42.477,25.446,-9.3733,3
45.984,25.38,-9.2347,3
49.491,25.314,-9.0957,3
-55.922,31.517,-12.665,3
45.783,29.608,-8.6301,3
49.29,29.542,-8.4911,3
52.797,29.476,-8.3525,3
59.811,29.345,-8.0736,3
-56.124,35.745,-12.06,3
-52.617,35.678,-11.921,3
-45.603,35.547,-11.642,3
35.06,34.033,-8.4434,3
45.581,33.836,-8.0255,3
49.088,33.77,-7.8869,3
52.595,33.704,-7.7479,3
56.102,33.639,-7.6089,3
59.609,33.572,-7.4702,3
-56.325,39.972,-11.456,3
-49.311,39.841,-11.178,3
-38.79,39.644,-10.76,3
-14.241,39.183,-9.787,3
34.858,38.261,-7.8388,3
41.873,38.129,-7.5612,3
45.38,38.064,-7.4222,3
52.394,37.932,-7.1433,3
-60.034,44.266,-10.991,3
-56.527,44.2,-10.851,3
-53.02,44.135,-10.712,3
-49.513,44.069,-10.573,3
-38.992,43.872,-10.155,3
-24.963,43.608,-9.599,3
31.15,42.555,-7.3741,3
41.671,42.357,-6.9566,3
45.178,42.292,-6.8176,3
48.685,42.226,-6.6786,3
-60.235,48.494,-10.386,3
-53.221,48.362,-10.109,3
-39.193,48.099,-9.5522,3
-7.6295,47.507,-8.3002,3
44.977,46.519,-6.2133,3
-60.437,52.723,-9.7818,3
-49.916,52.525,-9.3652,3
-46.409,52.459,-9.2253,3
13.211,51.34,-6.8614,3
51.789,50.616,-5.3308,3
-57.131,56.884,-9.0386,3
-53.624,56.819,-8.8996,3
-50.117,56.752,-8.7609,3
-46.61,56.687,-8.6219,3
-39.596,56.556,-8.343,3
-32.582,56.424,-8.0654,3
37.559,55.107,-5.2831,3
41.066,55.041,-5.1441,3
44.574,54.976,-5.0051,3
-57.333,61.113,-8.4349,3
-53.826,61.046,-8.2953,3
-50.319,60.981,-8.1563,3
-46.812,60.915,-8.0173,3
-32.783,60.652,-7.4608,3
-25.769,60.52,-7.1832,3
12.808,59.796,-5.6526,3
23.33,59.598,-5.235,3
47.879,59.138,-4.2619,3
51.386,59.072,-4.1229,3
-57.534,65.34,-7.8306,3
-54.027,65.275,-7.6917,3
-50.52,65.209,-7.5517,3
-43.506,65.077,-7.2741,3
-32.985,64.879,-6.8566,3
-25.971,64.748,-6.5786,3
-8.4355,64.419,-5.8834,3
9.0998,64.09,-5.1879,3
30.142,63.694,-4.3528,3
37.156,63.563,-4.0748,3
40.663,63.497,-3.9362,3
44.17,63.431,-3.7963,3
51.185,63.3,-3.5183,3
-57.736,69.569,-7.226,3
-54.229,69.503,-7.0871,3
-47.215,69.371,-6.8085,3
-40.201,69.24,-6.5305,3
-33.187,69.108,-6.2529,3
-29.679,69.042,-6.113,3
-26.172,68.976,-5.9743,3
-22.665,68.91,-5.8354,3
-15.651,68.779,-5.5564,3
-12.144,68.712,-5.4178,3
-8.6371,68.647,-5.2788,3
-5.13,68.581,-5.1398,3
1.8842,68.449,-4.8613,3
5.3912,68.384,-4.7223,3
8.8983,68.318,-4.5833,3
15.912,68.186,-4.3047,3
19.419,68.121,-4.1657,3
33.448,67.857,-3.6092,3
40.462,67.725,-3.3316,3
43.969,67.66,-3.1926,3
50.983,67.528,-2.914,3
-54.43,73.73,-6.4828,3
-40.402,73.467,-5.9263,3
-36.895,73.402,-5.7873,3
-29.881,73.27,-5.5097,3
-19.36,73.072,-5.0921,3
-8.8386,72.875,-4.6742,3
-5.3315,72.809,-4.5356,3
-1.8244,72.743,-4.3966,3
8.6968,72.546,-3.979,3
12.204,72.48,-3.8401,3
15.711,72.415,-3.7011,3
22.725,72.282,-3.4225,3
29.739,72.15,-3.1449,3
40.26,71.954,-2.727,3
43.767,71.887,-2.5883,3
50.782,71.756,-2.3104,3
-58.139,78.024,-6.0181,3
-37.097,77.63,-5.1827,3
-30.082,77.498,-4.9051,3
-23.068,77.366,-4.6265,3
-16.054,77.235,-4.3485,3
-12.547,77.169,-4.2096,3
-5.533,77.037,-3.931,3
8.4953,76.774,-3.3744,3
22.524,76.511,-2.8188,3
33.045,76.313,-2.4013,3
36.552,76.248,-2.2623,3
40.059,76.181,-2.1227,3
-47.819,82.055,-4.996,3
-33.791,81.791,-4.4395,3
-26.777,81.66,-4.1618,3
-19.763,81.529,-3.8839,3
-16.256,81.462,-3.7443,3
-9.2416,81.331,-3.4663,3
1.2796,81.133,-3.0488,3
4.7867,81.068,-2.9098,3
11.801,80.936,-2.6322,3
15.308,80.87,-2.4922,3
18.815,80.805,-2.3532,3
25.829,80.673,-2.0756,3
29.336,80.607,-1.9357,3
32.843,80.541,-1.7967,3
-41.007,86.151,-4.1138,3
-33.993,86.02,-3.8358,3
-30.486,85.953,-3.6962,3
-26.978,85.888,-3.5572,3
-23.471,85.822,-3.4183,3
-19.964,85.756,-3.2796,3
-9.4431,85.559,-2.8617,3
4.5851,85.295,-2.3055,3
8.0922,85.23,-2.1665,3
11.599,85.164,-2.0276,3
18.613,85.032,-1.749,3
29.135,84.834,-1.3324,3
32.642,84.769,-1.1925,3
-30.687,90.182,-3.0926,3
-27.18,90.116,-2.9527,3
-23.673,90.05,-2.814,3
-20.166,89.984,-2.675,3
-16.659,89.919,-2.536,3
7.8907,89.458,-1.5619,3
14.905,89.326,-1.2843,3
18.412,89.26,-1.1453,3
25.426,89.128,-0.86677,3
28.933,89.063,-0.72778,3
-46.743,-15.988,-15.349,3
37.426,-17.568,-12.011,3
40.933,-17.634,-11.871,3
-46.945,-11.761,-14.745,3
-39.931,-11.892,-14.467,3
-36.424,-11.957,-14.328,3
30.211,-13.209,-11.684,3
33.718,-13.274,-11.545,3
40.732,-13.406,-11.268,3
44.239,-13.472,-11.128,3
47.746,-13.537,-10.989,3
-43.639,-7.598,-14.001,3
22.995,-8.8492,-11.359,3
33.516,-9.047,-10.941,3
40.53,-9.1779,-10.663,3
47.545,-9.3099,-10.386,3
-50.855,-3.2385,-13.675,3
-47.348,-3.304,-13.537,3
-36.827,-3.5017,-13.119,3
-22.798,-3.7649,-12.562,3
22.794,-4.621,-10.754,3
26.301,-4.6865,-10.615,3
47.343,-5.0816,-9.781,3
50.85,-5.1471,-9.642,3
-47.549,0.92328,-12.932,3
-54.765,5.2833,-12.606,3
18.883,3.9008,-9.685,3
43.433,3.4402,-8.7119,3
50.447,3.3083,-8.4331,3
57.461,3.1768,-8.1554,3
-54.966,9.5112,-12.002,3
-51.459,9.4454,-11.863,3
46.738,7.6023,-7.9685,3
50.246,7.5363,-7.8286,3
53.753,7.4705,-7.6898,3
57.26,7.4047,-7.5509,3
-62.182,13.871,-11.676,3
-58.675,13.805,-11.537,3
-55.168,13.739,-11.397,3
-48.154,13.607,-11.12,3
53.551,11.698,-7.0853,3
57.058,11.633,-6.9464,3
-58.877,18.033,-10.933,3
-51.862,17.901,-10.654,3
-48.355,17.835,-10.515,3
49.843,15.992,-6.6207,3
56.857,15.861,-6.3429,3
-62.585,22.327,-10.467,3
-59.078,22.261,-10.328,3
-55.571,22.195,-10.189,3
-52.064,22.129,-10.05,3
-62.787,26.555,-9.8637,3
-59.28,26.489,-9.7238,3
52.947,24.382,-5.2728,3
56.454,24.317,-5.1338,3
-59.481,30.717,-9.1202,3
-55.974,30.651,-8.9806,3
49.238,28.676,-4.8081,3
52.745,28.611,-4.6692,3
56.252,28.544,-4.5296,3
59.759,28.479,-4.3906,3
-63.19,35.011,-8.6546,3
-59.683,34.945,-8.5159,3
-56.176,34.879,-8.3769,3
35.008,33.168,-4.7601,3
52.544,32.838,-4.0649,3
56.051,32.773,-3.9259,3
-63.391,39.238,-8.0503,3
-59.884,39.173,-7.9113,3
41.821,37.264,-3.8779,3
45.328,37.198,-3.7392,3
55.849,37.001,-3.3213,3
59.356,36.934,-3.1827,3
-63.593,43.467,-7.4466,3
-60.086,43.401,-7.3067,3
-56.579,43.334,-7.1681,3
45.126,41.426,-3.1346,3
52.14,41.295,-2.8557,3
55.648,41.228,-2.7171,3
59.155,41.163,-2.5781,3
-56.78,47.563,-6.5644,3
37.911,45.785,-2.8089,3
44.925,45.654,-2.53,3
51.939,45.522,-2.2524,3
55.446,45.456,-2.1125,3
58.953,45.391,-1.9735,3
-56.982,51.791,-5.9598,3
-53.475,51.725,-5.8212,3
37.709,50.014,-2.2043,3
55.245,49.685,-1.5088,3
-60.69,56.085,-5.4942,3
-57.183,56.019,-5.3556,3
-53.676,55.953,-5.2166,3
26.986,54.439,-2.0177,3
37.508,54.242,-1.5998,3
41.015,54.175,-1.4611,3
44.522,54.11,-1.3221,3
51.536,53.978,-1.0436,3
55.043,53.912,-0.90458,3
-57.385,60.247,-4.751,3
-53.878,60.181,-4.612,3
-46.863,60.049,-4.3344,3
-43.356,59.984,-4.1944,3
-11.793,59.391,-2.9427,3
-1.2716,59.193,-2.5261,3
26.785,58.667,-1.413,3
37.306,58.469,-0.9955,3
40.813,58.404,-0.85652,3
47.827,58.272,-0.57889,3
54.841,58.14,-0.29998,3
-54.079,64.409,-4.0077,3
-47.065,64.278,-3.7298,3
-43.558,64.211,-3.5911,3
-8.4872,63.554,-2.2001,3
5.541,63.29,-1.6439,3
26.583,62.895,-0.80846,3
37.105,62.698,-0.39185,3
40.612,62.632,-0.25192,3
47.626,62.5,0.025704,3
54.64,62.368,0.30333,3
-57.788,68.703,-3.5431,3
-54.281,68.637,-3.4041,3
-50.774,68.571,-3.2642,3
-47.267,68.505,-3.1255,3
-43.759,68.439,-2.9865,3
-40.252,68.374,-2.8476,3
-26.224,68.111,-2.291,3
-22.717,68.044,-2.1524,3
-12.196,67.847,-1.7345,3
-8.6888,67.781,-1.5958,3
5.3395,67.518,-1.0393,3
26.382,67.123,-0.20515,3
29.889,67.057,-0.065223,3
33.396,66.991,0.073761,3
36.903,66.926,0.21275,3
47.424,66.728,0.6303,3
